insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2000-01-20', '2000-02-20', '2000-02-13', '1631661548526', '76824095338', '978-0-18-072205-3');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1979-03-19', '1979-03-20', '1979-04-08', '7716947141777', '12934057607', '978-1-70773-893-9');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1971-03-15', '1971-03-17', '1971-04-10', '3682055104147', '54672391809', '978-1-85672-032-8');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2021-12-06', '2021-12-19', '2021-12-10', '6440567794013', '57843219005', '978-1-231-29780-3');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1973-12-30', '1974-01-19', '1974-01-13', '7377553418570', '23596804710', '978-1-71164-265-9');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1982-04-12', '1982-04-22', '1982-04-26', '5718667808734', '46307158948', '978-0-85262-925-3');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1973-09-11', '1973-10-07', '1973-09-27', '6564061457400', '81467095249', '978-1-4982-2506-9');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1980-06-10', '1980-06-13', '1980-06-27', '6602607581889', '68425739047', '978-0-9733514-8-4');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2006-10-23', '2006-11-22', '2006-11-03', '9781508491491', '35278941600', '978-0-02-322692-2');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1971-08-09', '1971-09-05', '1971-08-14', '8234526638962', '65283104915', '978-0-328-21717-5');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1970-07-03', '1970-07-25', '1970-07-08', '5888893446427', '74063825108', '978-1-84425-473-6');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1990-08-14', '1990-08-23', '1990-08-18', '6950995481138', '04538691739', '978-1-74788-564-8');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1977-01-21', '1977-02-01', '1977-02-02', '2550469677001', '48962371537', '978-1-103-24131-6');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2013-04-17', '2013-05-15', '2013-05-13', '0847287275109', '19648253773', '978-0-660-24975-9');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2008-09-20', '2008-09-25', '2008-09-30', '6963855679613', '24539718673', '978-1-377-42775-1');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2008-07-12', '2008-08-01', '2008-08-07', '0435690012420', '35482917673', '978-0-466-12295-9');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2018-07-21', '2018-08-09', '2018-08-19', '4356933004018', '04681579300', '978-0-7924-7001-4');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2022-07-05', '2022-07-12', '2022-07-09', '9194617683211', '53178294619', '978-0-645-66757-8');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2003-02-12', '2003-02-22', '2003-02-27', '1316025427937', '38192076512', '978-0-636-15894-8');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1997-12-15', '1998-01-05', '1997-12-25', '0305757649305', '03845162708', '978-1-00-963235-5');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1970-07-26', '1970-08-14', '1970-08-09', '7890973092019', '18932507686', '978-1-4564-1765-9');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2021-04-12', '2021-05-03', '2021-04-23', '7270807312733', '39725468074', '978-1-361-54477-8');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2007-12-13', '2007-12-24', '2007-12-29', '5277720829357', '14657809393', '978-1-77217-756-5');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1998-12-31', '1999-01-24', '1999-01-13', '0682379157754', '67234509810', '978-1-57484-550-1');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1978-10-04', '1978-10-10', '1978-10-17', '2033096279904', '49370621822', '978-0-548-94903-0');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1996-11-13', '1996-11-18', '1996-11-17', '1246933467377', '97263458047', '978-1-4512-9259-6');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1971-08-24', '1971-08-27', '1971-09-01', '4360555992080', '36509172461', '978-0-449-78425-9');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1999-09-09', '1999-09-29', '1999-09-26', '9529929015793', '26193504842', '978-0-595-85756-2');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1990-07-28', '1990-08-15', '1990-08-28', '7241788292239', '94517306216', '978-1-4763-6286-1');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2016-10-26', '2016-11-12', '2016-11-19', '7779340443343', '67204581911', '978-0-655-43350-7');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2000-12-01', '2000-12-27', '2000-12-04', '5340153604867', '12083947541', '978-0-8289-0673-9');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2001-02-21', '2001-03-03', '2001-02-26', '5709992452808', '54109278341', '978-1-69976-829-7');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1970-12-20', '1971-01-12', '1971-01-14', '5925278184793', '69527403170', '978-0-13-144709-7');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1996-12-31', '1997-01-13', '1997-01-17', '4117587076888', '37801469240', '978-0-10-052132-2');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2007-02-03', '2007-02-13', '2007-02-14', '8926914357790', '65172489355', '978-1-4870-7484-5');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2016-04-08', '2016-04-24', '2016-04-13', '8365663498314', '10345829689', '978-1-360-63161-5');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1997-12-23', '1998-01-23', '1997-12-28', '0088190818988', '21486953042', '978-1-70597-104-8');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2007-06-28', '2007-07-05', '2007-07-21', '7522355154182', '05146789258', '978-1-386-55080-8');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1989-09-15', '1989-09-19', '1989-10-07', '3141653017827', '06589724130', '978-0-16-804447-4');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1980-05-29', '1980-06-27', '1980-06-03', '1727653366022', '74890352104', '978-0-9637627-9-5');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2006-10-30', '2006-11-24', '2006-11-25', '7363188285359', '75823960140', '978-0-941716-06-2');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2006-08-15', '2006-09-05', '2006-09-05', '4900942778127', '71642905399', '978-1-60427-017-4');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2014-11-16', '2014-12-14', '2014-12-12', '9127938398878', '10247658901', '978-1-84695-873-1');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2018-01-29', '2018-02-21', '2018-03-01', '2988640112353', '89123746050', '978-0-7427-2427-3');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1994-07-07', '1994-07-23', '1994-08-03', '9040930727135', '49715603866', '978-1-957640-94-5');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2002-01-29', '2002-02-18', '2002-02-10', '3804880554687', '48562197076', '978-0-647-46695-7');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1999-08-06', '1999-08-16', '1999-08-23', '3071358830172', '58142790360', '978-0-12-770765-5');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1970-12-06', '1970-12-30', '1970-12-09', '1714201311979', '60157342808', '978-0-9805266-1-5');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1990-01-14', '1990-01-26', '1990-01-31', '2059509130303', '60431852707', '978-1-325-45106-7');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1977-11-29', '1977-12-29', '1977-11-30', '2178318696579', '70318596202', '978-1-00-724139-9');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1974-01-19', '1974-02-01', '1974-02-07', '5210174828460', '96024735170', '978-0-11-804873-6');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1993-12-08', '1994-01-06', '1993-12-22', '2551673216147', '76420351952', '978-1-203-72591-4');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1994-12-05', '1994-12-10', '1994-12-30', '7651251811070', '36241908731', '978-0-634-47172-8');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2021-08-10', '2021-08-21', '2021-09-06', '0879708825204', '01346592870', '978-0-531-90794-8');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2016-12-17', '2017-01-17', '2016-12-22', '4843778799617', '20916587401', '978-1-84166-479-8');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2006-11-22', '2006-12-08', '2006-12-04', '7360236203846', '51379468000', '978-1-4621-5159-2');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1972-06-20', '1972-06-22', '1972-07-09', '0247723022562', '06542718958', '978-1-4887-6529-2');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1994-08-25', '1994-08-31', '1994-09-10', '4248358951728', '48096257374', '978-1-995304-90-8');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1995-03-27', '1995-04-02', '1995-03-31', '6523323227281', '80563971240', '978-1-165-65485-7');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2013-06-08', '2013-07-09', '2013-06-25', '3164351834305', '80914327631', '978-1-80139-597-7');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1989-02-04', '1989-02-10', '1989-02-24', '9916271066823', '38194270588', '978-0-86294-135-2');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1972-05-26', '1972-06-22', '1972-06-25', '4243954023282', '76289430556', '978-0-88831-298-3');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2000-07-16', '2000-07-17', '2000-07-20', '1564748652895', '86049371539', '978-1-82847-287-3');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1999-12-04', '1999-12-15', '1999-12-11', '3175067137284', '90875214304', '978-0-204-82901-0');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1986-12-16', '1987-01-16', '1987-01-11', '3601307787310', '62584713071', '978-0-565-55102-5');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1983-10-17', '1983-11-06', '1983-11-06', '6303131537273', '74693851000', '978-1-4827-1616-0');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1978-11-14', '1978-11-29', '1978-12-06', '2781163429638', '01389725677', '978-1-80913-523-0');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2014-05-22', '2014-06-11', '2014-05-26', '4013246871835', '57094628102', '978-1-364-29151-8');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2008-11-16', '2008-12-10', NULL, '8145147555449', '74518039610', '978-0-406-57738-2');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2017-07-27', '2017-08-12', '2017-08-06', '0962424135273', '63417908213', '978-1-06-002845-6');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2011-03-05', '2011-03-10', '2011-03-22', '5029474883082', '02719348597', '978-1-56151-790-9');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2011-04-16', '2011-05-05', '2011-04-20', '8220890621112', '81425703607', '978-1-57764-327-2');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2012-03-29', '2012-04-13', '2012-03-30', '5787163909931', '03819274588', '978-0-652-02484-5');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1990-05-16', '1990-05-29', '1990-06-04', '7241771439290', '64983571000', '978-1-908855-92-3');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1992-03-08', '1992-03-15', '1992-03-11', '4896909848111', '30476129516', '978-1-76419-328-3');
